cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.73_37.47,2024-10-17 17:00:00,4.15,1.2171707,none,0.0,1.0,7.2649574,12.599999,83.17621,1009.77185,
55.73_37.54,2024-10-18 11:00:00,6.2,3.4059858,none,0.0,1.0,6.4323244,16.919998,72.64516,1015.89923,
55.73_37.54,2024-10-26 06:00:00,-1.2,-4.7162714,none,0.0,0.0,7.186487,11.159999,91.546165,1009.2935,
55.73_37.61,2024-10-23 12:00:00,9.9,6.6414413,rain,0.9,0.0,19.917469,33.839996,91.933266,995.4852,
55.73_37.61,2024-10-26 22:00:00,6.15,2.9955344,none,0.0,0.0,12.781267,20.880001,90.11334,1007.28107,
55.73_37.62,2024-10-22 18:00:00,7.5,4.130619,none,0.0,0.0,14.044615,23.4,81.28509,1003.7005,
55.73_37.62,2024-10-26 20:00:00,5.0,1.7827196,none,0.0,0.0,12.24,21.599998,92.92136,1007.4327,
55.73_37.64,2024-10-12 13:00:00,13.6,9.095554,none,0.0,0.0,25.950605,43.92,65.25418,1002.9113,
55.73_37.64,2024-10-23 19:00:00,8.65,2.812471,none,0.0,0.0,29.08713,47.519997,68.12997,1000.15076,
55.73_37.73,2024-10-17 19:00:00,1.55,-1.5404885,none,0.0,1.0,7.102591,10.799999,92.39301,1014.49567,
55.73_37.76,2024-10-25 10:00:00,6.2,1.7954655,rain,0.1,0.0,18.501513,34.92,77.18373,1000.7624,
55.73_37.85,2024-10-26 10:00:00,4.8,1.9093666,none,0.0,0.0,7.0934615,15.4800005,80.05151,1007.02075,
55.74_37.0,2024-10-13 21:00:00,6.4,1.2607975,none,0.0,0.0,20.05203,38.16,60.906395,1001.7755,
55.74_37.47,2024-10-16 20:00:00,5.45,0.9884777,none,0.0,2.0,19.078302,31.68,82.16362,1008.1919,
55.74_37.52,2024-10-17 20:00:00,1.85,-1.2522273,none,0.0,1.0,7.5685663,11.879999,92.74449,1011.7551,
55.74_37.56,2024-10-13 17:00:00,6.0,0.44585705,none,0.0,0.0,23.30913,37.8,64.45864,1005.8691,
55.74_37.59,2024-10-20 12:00:00,9.8,5.948349,none,0.0,1.0,14.7742605,27.0,60.644794,1012.1969,
