dtp_id,moment_date,year,month,day_of_week,hour,time_of_day,season,is_weekend,is_night,is_rush_hour,type_code,type_name_decoded,type_group,severity,dead_count,injured_count,dead_children_count,injured_children_count,vehicles_count,participant_count,area_id,district_id,source_year,place_latitude,place_longitude,road_type_code,street_name,road_name,road_loc,traffic_lane_amount,srf_code,road_sign_code
503064827,2022-01-09,2022,1,6,0,Ночь (22–6),Зима,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,11,47,input/2022,55.534824,37.581847,,Варшавское ш,,,8.0,Асфальтобетонное,
502743827,2022-01-09,2022,1,6,20,Вечер (18–22),Зима,True,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,3,0,0,1,3,3,128,input/2022,55.983727,37.175417,,Гоголя ул,,,4.0,Асфальтобетонное,
502679827,2022-01-09,2022,1,6,11,Утро (6–12),Зима,True,False,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,3,3,12,154,input/2022,55.689137,37.250583,,,Красногорское шоссе,2,2.0,Асфальтобетонное,
502681827,2022-01-09,2022,1,6,1,Ночь (22–6),Зима,True,True,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,4,5,133,input/2022,55.867895,37.675316,,Лётчика Бабушкина ул,,,2.0,Асфальтобетонное,
502712427,2022-01-09,2022,1,6,13,День (12–18),Зима,True,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,9,87,input/2022,55.718101,37.634182,,Дубининская ул,,,2.0,Асфальтобетонное,
502864627,2022-01-10,2022,1,0,19,Вечер (18–22),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,59,input/2022,55.807661,37.575774,,Дмитровский проезд,,,4.0,Асфальтобетонное,
503050027,2022-01-12,2022,1,2,3,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,138,input/2022,55.662288,37.431707,,Домостроительная ул,,,4.0,Асфальтобетонное,
502777027,2022-01-10,2022,1,0,8,Утро (6–12),Зима,False,False,True,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,1,2,58,input/2022,55.70189,37.467585,,Матвеевская ул,,,4.0,Асфальтобетонное,
502826427,2022-01-10,2022,1,0,13,День (12–18),Зима,False,False,False,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,4,101,input/2022,55.818807,37.502775,,Зои и Александра Космодемьянских ул,,,1.0,Асфальтобетонное,
502837427,2022-01-10,2022,1,0,14,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,73,input/2022,55.737561,37.675338,,Талалихина ул,,,2.0,Асфальтобетонное,
502860027,2022-01-10,2022,1,0,18,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,4,50,input/2022,55.778564,37.580613,,Ленинградский пр-кт,,,7.0,Асфальтобетонное,
502860627,2022-01-10,2022,1,0,19,Вечер (18–22),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,30,input/2022,55.716276,37.896802,,Рудневка ул,,,4.0,Асфальтобетонное,
502868027,2022-01-10,2022,1,0,19,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,5,0,1,2,7,5,71,input/2022,55.844241,37.668235,,Мира пр-кт,,,4.0,Асфальтобетонное,
502882827,2022-01-10,2022,1,0,20,Вечер (18–22),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,85,input/2022,55.720711,37.428038,,Можайское ш,,,3.0,Асфальтобетонное,
502890027,2022-01-10,2022,1,0,22,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,5,5,2,7,input/2022,55.740158,37.534726,,Кутузовский пр-кт,,,10.0,Асфальтобетонное,
503309227,2022-01-10,2022,1,0,18,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,10,17,input/2022,55.703038,37.76605,,Зеленодольская ул,,,1.0,Асфальтобетонное,
505084827,2022-01-10,2022,1,0,8,Утро (6–12),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,136,input/2022,55.748202,37.719326,,Авиамоторная ул,,,4.0,Асфальтобетонное,
503053627,2022-01-12,2022,1,2,5,Ночь (22–6),Зима,False,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,2,0,0,4,4,4,90,input/2022,55.90063,37.51565,,,Московская кольцевая автомобильная дорога (МКАД) внешняя сторона,80,5.0,Асфальтобетонное,
503054427,2022-01-12,2022,1,2,8,Утро (6–12),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,49,input/2022,55.738111,37.769655,,Плеханова ул,,,4.0,Асфальтобетонное,
503097227,2022-01-12,2022,1,2,7,Утро (6–12),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,9,111,input/2022,55.583863,37.709069,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,25,5.0,Асфальтобетонное,
503131827,2022-01-12,2022,1,2,9,Утро (6–12),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,106,input/2022,55.772983,37.434658,,Крылатская ул,,,3.0,Асфальтобетонное,
503183827,2022-01-12,2022,1,2,23,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,2,55,input/2022,55.742338,37.418522,,Ярцевская ул,,,9.0,Асфальтобетонное,
503207027,2022-01-12,2022,1,2,22,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,4,10,98,input/2022,55.692566,37.755268,,Волжский б-р,,,4.0,Асфальтобетонное,
503224027,2022-01-12,2022,1,2,8,Утро (6–12),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,110,input/2022,55.864632,37.593155,,Каргопольская ул,,,2.0,Асфальтобетонное,
503302627,2022-01-12,2022,1,2,18,Вечер (18–22),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,28,input/2022,55.705184,37.672344,,5-я Кожуховская ул,,,2.0,Асфальтобетонное,
503828027,2022-01-12,2022,1,2,20,Вечер (18–22),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,9,87,input/2022,55.724433,37.663547,,Симоновский Вал ул,,,3.0,Асфальтобетонное,
504245627,2022-01-12,2022,1,2,1,Ночь (22–6),Зима,False,True,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,1,0,0,2,1,9,111,input/2022,55.5847,37.698383,,Загорьевская ул,,,2.0,Асфальтобетонное,
503219227,2022-01-12,2022,1,2,19,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,4,5,3,145,input/2022,55.977742,37.18679,,Старокрюковский проезд,,,6.0,Асфальтобетонное,
503143027,2022-01-12,2022,1,2,14,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,143,input/2022,55.841976,37.485105,,,,,2.0,Асфальтобетонное,
503105027,2022-01-12,2022,1,2,12,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,3,11,47,input/2022,55.541891,37.503966,,Академика Семёнова ул,,,4.0,Асфальтобетонное,
503129227,2022-01-10,2022,1,0,5,Ночь (22–6),Зима,False,True,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,2,5,75,input/2022,55.895769,37.658236,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,88,10.0,Асфальтобетонное,
503247227,2022-01-13,2022,1,3,14,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,4,4,8,6,input/2022,55.736389,37.646284,,Садовническая ул,,,4.0,Асфальтобетонное,
503130427,2022-01-12,2022,1,2,14,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,6,19,input/2022,55.784356,37.455536,,,,,2.0,Цементобетонное,
503143427,2022-01-12,2022,1,2,14,День (12–18),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,10,125,input/2022,55.663608,37.771672,,Белореченская ул,,,4.0,Асфальтобетонное,
503193427,2022-01-12,2022,1,2,15,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,3,9,32,input/2022,55.640653,37.619237,,Балаклавский пр-кт,,,4.0,Асфальтобетонное,
503211227,2022-01-13,2022,1,3,10,Утро (6–12),Зима,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Гибель,1,0,0,0,1,2,1,4,input/2022,55.811959,37.718908,,Бойцовая ул,,,2.0,Асфальтобетонное,
503293227,2022-01-13,2022,1,3,16,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,4,53,input/2022,55.882858,37.51816,,Коровинское ш,,,4.0,Асфальтобетонное,
503367427,2022-01-13,2022,1,3,20,Вечер (18–22),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,4,139,input/2022,55.831987,37.521722,,Коптевский б-р,,,1.0,Асфальтобетонное,
503196627,2022-01-13,2022,1,3,4,Ночь (22–6),Зима,False,True,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,75,input/2022,55.888634,37.638849,,Широкая ул,,,6.0,Асфальтобетонное,
503356427,2022-01-13,2022,1,3,14,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,4,38,input/2022,55.791342,37.569573,,Верхняя Масловка ул,,,5.0,Асфальтобетонное,
503202227,2022-01-13,2022,1,3,8,Утро (6–12),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,7,input/2022,55.737344,37.538438,,Киевская ул,Третье транспортное кольцо - внутренняя сторона,2021-08-01 00:00:00,4.0,Асфальтобетонное,
503249627,2022-01-13,2022,1,3,10,Утро (6–12),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,4,5,2,7,input/2022,55.732426,37.495008,,Кутузовский пр-кт,,,5.0,Асфальтобетонное,
503303827,2022-01-13,2022,1,3,7,Утро (6–12),Зима,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,130,input/2022,55.808474,37.763046,,Амурская ул,,,2.0,Асфальтобетонное,
503337227,2022-01-13,2022,1,3,19,Вечер (18–22),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,4,50,input/2022,55.786245,37.585645,,Бумажный проезд,,,2.0,Асфальтобетонное,
503345027,2022-01-13,2022,1,3,22,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,6,123,input/2022,55.832837,37.4054,,Василия Петушкова ул,,,4.0,Асфальтобетонное,
503374427,2022-01-13,2022,1,3,23,Ночь (22–6),Зима,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,2,83,input/2022,55.668975,37.491789,,Вернадского пр-кт,,,6.0,Асфальтобетонное,
503436827,2022-01-13,2022,1,3,15,День (12–18),Зима,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,8,29,input/2022,55.75264,37.607907,,Воздвиженка ул,,,4.0,Асфальтобетонное,
503516627,2022-01-13,2022,1,3,17,День (12–18),Зима,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,85,input/2022,55.706333,37.403072,,Сколковское ш,,,4.0,Асфальтобетонное,
503930427,2022-01-13,2022,1,3,17,День (12–18),Зима,False,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,4,101,input/2022,55.820658,37.509524,,,,,1.0,Иной вид покрытия,
509258427,2022-01-13,2022,1,3,23,Ночь (22–6),Зима,False,True,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,2,9,96,input/2022,55.574026,37.629161,,,Московская кольцевая автомобильная дорога (МКАД) внешняя сторона,31,5.0,Асфальтобетонное,
